日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-24,159565,易方达中证汽车零部件主题ETF,0.50%,0.10%,1.662,1.6023,≥ 60日均线,,0.073,0.0758,-0.0056,
2026-02-24,159959,银华中证央企结构调整ETF,0.15%,0.05%,1.693,1.6022,≥ 60日均线,,0.0438,0.037,0.0137,
2026-02-24,159287,博时创业板综合ETF,0.15%,0.05%,1.153,1.1048,≥ 60日均线,,,,,
2026-02-24,159298,大成创业板50ETF,0.15%,0.05%,1.145,1.1203,≥ 60日均线,,,,,
2026-02-24,159780,南方中证科创创业50ETF,0.50%,0.10%,0.938,0.9256,≥ 60日均线,,0.0523,0.0626,-0.0205,
2026-02-24,159559,景顺长城国证机器人产业ETF,0.50%,0.10%,1.43,1.3806,≥ 60日均线,,0.041,0.0414,-0.0008,红转绿
2026-02-24,159623,博时成渝经济圈ETF,0.15%,0.05%,1.044,1.0301,≥ 60日均线,,0.0273,0.0332,-0.0117,
2026-02-24,159597,易方达创业板成长ETF,0.50%,0.10%,2.143,2.0524,≥ 60日均线,,0.1365,0.1495,-0.0259,
2026-02-24,159797,汇添富中证全指医疗器械ETF,0.15%,0.05%,0.78,0.7846,< 60日均线,,-0.0022,-0.0001,-0.0041,
2026-02-24,159307,博时中证红利低波100ETF,0.15%,0.05%,1.084,1.0742,≥ 60日均线,上穿60日均线,0.0014,0.0023,-0.0017,
2026-02-24,159272,富国国证机器人产业ETF,0.50%,0.10%,0.954,0.9195,≥ 60日均线,,,,,
2026-02-24,159814,西部利得创业板大盘ETF,0.50%,0.10%,0.666,0.6623,≥ 60日均线,上穿60日均线,0.0331,0.0414,-0.0166,
2026-02-24,589130,易方达上证科创板芯片ETF,0.50%,0.10%,,,,,,,,
2026-02-24,159902,华夏中小企业100ETF,0.50%,0.10%,4.612,4.4194,≥ 60日均线,,0.1871,0.1914,-0.0087,
2026-02-24,159697,鹏华国证石油天然气ETF,0.50%,0.10%,1.427,1.2236,≥ 60日均线,,0.0809,0.0592,0.0435,
2026-02-24,159633,易方达中证1000ETF,0.15%,0.05%,3.489,3.2688,≥ 60日均线,,0.1601,0.1462,0.0278,
2026-02-24,159560,景顺长城中证芯片产业ETF,0.50%,0.10%,1.867,1.7415,≥ 60日均线,,0.1169,0.1134,0.007,
2026-02-24,159638,嘉实中证高端装备细分50ETF,0.50%,0.10%,1.143,1.043,≥ 60日均线,,0.0789,0.0659,0.026,
2026-02-24,159601,华夏MSCI中国A50互联互通ETF,0.50%,0.10%,1.049,1.0595,< 60日均线,,0.0283,0.0373,-0.018,
2026-02-24,159147,南方中证电池主题ETF,0.15%,0.05%,,,,,,,,
2026-02-24,159381,华夏创业板人工智能ETF,0.15%,0.05%,2.153,1.9187,≥ 60日均线,,0.2054,0.1915,0.0276,
2026-02-24,159157,天弘中证工业有色金属主题ETF,0.50%,0.10%,,,,,,,,
2026-02-24,159695,嘉实国证通信ETF,0.50%,0.10%,2.417,2.2211,≥ 60日均线,,0.197,0.195,0.004,
2026-02-24,159875,嘉实中证新能源ETF,0.50%,0.10%,0.725,0.6897,≥ 60日均线,,0.0424,0.0457,-0.0067,
2026-02-24,159905,工银深证红利ETF,0.50%,0.10%,1.906,1.8399,≥ 60日均线,,0.0415,0.0365,0.01,
2026-02-24,159966,华夏创业板价值ETF,0.50%,0.10%,0.602,0.5879,≥ 60日均线,,0.0195,0.0211,-0.0034,
2026-02-24,159840,工银瑞信国证新能源车电池ETF,0.45%,0.07%,0.877,0.8515,≥ 60日均线,,0.0449,0.0538,-0.0178,
2026-02-24,159362,工银中证A500ETF,0.15%,0.05%,1.321,1.2728,≥ 60日均线,,0.0496,0.0502,-0.0012,
2026-02-24,159263,易方达国证价值100ETF,0.50%,0.10%,1.2,1.1179,≥ 60日均线,,,,,
2026-02-24,159215,平安中证A500ETF,0.15%,0.05%,1.322,1.2742,≥ 60日均线,,0.0496,0.0508,-0.0024,
2026-02-24,159731,华夏中证石化产业ETF,0.50%,0.10%,1.057,0.9262,≥ 60日均线,,0.0748,0.0607,0.0282,
2026-02-24,159352,南方中证A500ETF,0.15%,0.05%,1.301,1.2545,≥ 60日均线,,0.0456,0.0462,-0.0011,
2026-02-24,159752,申万菱信中证内地新能源主题ETF,0.50%,0.10%,0.716,0.6918,≥ 60日均线,,0.0378,0.0429,-0.0101,
2026-02-24,159958,工银瑞信创业板ETF,0.50%,0.10%,1.995,1.9467,≥ 60日均线,,0.1027,0.1171,-0.0286,
2026-02-24,159698,鹏华国证粮食产业ETF,0.50%,0.10%,1.103,1.0564,≥ 60日均线,,0.0414,0.0389,0.0049,
2026-02-24,159582,博时中证半导体产业ETF,0.50%,0.10%,2.542,2.369,≥ 60日均线,,0.2091,0.2036,0.011,
2026-02-24,159996,国泰中证全指家电ETF,0.50%,0.10%,1.588,1.5561,≥ 60日均线,,0.0398,0.0409,-0.0023,
2026-02-24,159129,嘉实中证细分化工产业主题ETF,0.15%,0.05%,1.227,1.0787,≥ 60日均线,,,,,
2026-02-24,159758,华夏中证红利质量ETF,0.15%,0.05%,1.109,1.061,≥ 60日均线,,0.0239,0.0205,0.0068,
2026-02-24,159223,现金流ETF永赢,0.50%,0.10%,1.31,1.2076,≥ 60日均线,,,,,
2026-02-24,159887,富国中证800银行ETF,0.50%,0.10%,1.264,1.3151,< 60日均线,,-0.0159,-0.0064,-0.019,
2026-02-24,159843,招商国证食品饮料ETF,0.50%,0.10%,0.621,0.6376,< 60日均线,,-0.0094,-0.0075,-0.0039,
2026-02-24,159158,景顺长城中证全指电力公用事业ETF,0.50%,0.10%,,,,,,,,
2026-02-24,159278,鹏华国证机器人产业ETF,0.50%,0.10%,1.127,1.0877,≥ 60日均线,,,,,
2026-02-24,563750,汇添富中证500ETF,0.15%,0.05%,1.154,1.0611,≥ 60日均线,,,,,
2026-02-24,159647,鹏华中证中药ETF,0.50%,0.10%,0.981,0.9894,< 60日均线,,-0.0065,-0.0044,-0.0041,
2026-02-24,588140,广发上证科创200ETF,0.15%,0.05%,1.191,1.0755,≥ 60日均线,,,,,
2026-02-24,159880,鹏华国证有色金属行业ETF,0.50%,0.10%,2.308,2.0329,≥ 60日均线,,0.2255,0.2043,0.0424,
2026-02-24,159273,汇添富中证沪港深云计算产业ETF,0.50%,0.10%,1.374,1.3763,< 60日均线,下穿60日均线,,,,
